Datum/Uhrzeit;WirkleisungBezug;ScheinleistungBezug;BlindleistungBezug;WirkleisungLieferung;ScheinleistungLieferung;BlindleistungLieferung
29.12.2016 12:56:49;3518,8;3523,3;0;0;0;178,5
29.12.2016 12:56:50;3517,8;3522,5;0;0;0;181,4
29.12.2016 12:56:51;3525,6;3530,2;0;0;0;179,3
29.12.2016 12:56:52;3496,6;3501,4;0;0;0;183
29.12.2016 12:56:53;3493,9;3498,7;0;0;0;182,3
29.12.2016 12:56:54;1952,9;1961,2;0;0;0;179,8
29.12.2016 12:56:55;1940,4;1948,6;0;0;0;177,7
29.12.2016 12:56:56;1959,8;1967,7;0;0;0;176,6
29.12.2016 12:56:57;1996,3;2004,2;0;0;0;178,2
29.12.2016 12:56:58;2071;2089,5;277;0;0;0
29.12.2016 12:56:59;2111,3;2146,3;386;0;0;0
29.12.2016 12:57:00;2077,1;2117;408,7;0;0;0
29.12.2016 12:57:01;2057,8;2094,7;391,7;0;0;0
29.12.2016 12:57:02;2047,8;2080,5;367,3;0;0;0
29.12.2016 12:57:03;2052,1;2082,6;354,9;0;0;0
29.12.2016 12:57:04;2054;2084,8;356,9;0;0;0
29.12.2016 12:57:05;2035,1;2058,6;310;0;0;0
29.12.2016 12:57:06;2051,2;2090,5;403,1;0;0;0
29.12.2016 12:57:07;2050,6;2101,5;459,6;0;0;0
29.12.2016 12:57:08;2061,4;2111,9;459;0;0;0
29.12.2016 12:57:09;2055,8;2101,1;433,9;0;0;0
29.12.2016 12:57:10;2074,2;2130,7;487,5;0;0;0
29.12.2016 12:57:11;2063,8;2118,4;477,6;0;0;0
29.12.2016 12:57:12;3637,6;3653,4;339,9;0;0;0
29.12.2016 12:57:13;3626,1;3644,7;368;0;0;0
29.12.2016 12:57:14;3610,1;3629,4;373,9;0;0;0
29.12.2016 12:57:15;3610,1;3629,4;374;0;0;0
29.12.2016 12:57:16;3577,5;3596,7;372;0;0;0
29.12.2016 12:57:17;3578,6;3595,6;349,3;0;0;0
29.12.2016 12:57:18;3480,3;3484,8;0;0;0;177,9
29.12.2016 12:57:19;3475,4;3480,1;0;0;0;180,9
29.12.2016 12:57:20;3474,4;3479,1;0;0;0;179,9
29.12.2016 12:57:21;3901;3905,6;0;0;0;188,6
29.12.2016 12:57:22;4732,2;4735,7;0;0;0;181,5
29.12.2016 12:57:23;3460,4;3465,3;0;0;0;185,7
29.12.2016 12:57:24;3458,1;3463;0;0;0;183,3
29.12.2016 12:57:25;3454,4;3459,1;0;0;0;181,2
29.12.2016 12:57:26;3451,8;3456,5;0;0;0;179,9
29.12.2016 12:57:27;3447,6;3452,3;0;0;0;180,3
29.12.2016 12:57:28;3618,9;3669,1;605,1;0;0;0
29.12.2016 12:57:29;3546,2;3559,4;305,9;0;0;0
29.12.2016 12:57:30;3562,8;3585,1;399,5;0;0;0
29.12.2016 12:57:31;3561,2;3579,8;364,8;0;0;0
29.12.2016 12:57:32;3575,5;3597;392,9;0;0;0
29.12.2016 12:57:33;3590,9;3616,8;432;0;0;0
29.12.2016 12:57:34;3579,7;3596,5;346,8;0;0;0
29.12.2016 12:57:35;2207,5;2238,4;370,3;0;0;0
29.12.2016 12:57:36;2001;2028,3;331,7;0;0;0
29.12.2016 12:57:37;2027,1;2072,8;432,7;0;0;0
29.12.2016 12:57:38;1996,8;2033,8;386,1;0;0;0
29.12.2016 12:57:39;1989,9;2020,8;352,2;0;0;0
29.12.2016 12:57:40;2015;2058,4;420,6;0;0;0
29.12.2016 12:57:41;1995,9;2033,7;390;0;0;0
29.12.2016 12:57:42;1991,2;2030,5;397,6;0;0;0
29.12.2016 12:57:43;1993,1;2029,3;381,8;0;0;0
29.12.2016 12:57:44;1962,1;1991,6;341,6;0;0;0
29.12.2016 12:57:45;2014,1;2048,1;371,8;0;0;0
29.12.2016 12:57:46;2029,6;2065,1;381,6;0;0;0
29.12.2016 12:57:47;1996,2;2044,5;441,7;0;0;0
29.12.2016 12:57:48;1869,5;1877,9;0;0;0;177,3
29.12.2016 12:57:49;1857,7;1866;0;0;0;175,7
29.12.2016 12:57:50;1858;1866,1;0;0;0;173,1
29.12.2016 12:57:51;4033,3;4037;0;0;0;173,2
29.12.2016 12:57:52;4804,9;4808,3;0;0;0;180
29.12.2016 12:57:53;5651,1;5653,9;0;0;0;178,5
29.12.2016 12:57:54;5613,2;5616;0;0;0;178,6
29.12.2016 12:57:55;5608,1;5610,9;0;0;0;178,2
29.12.2016 12:57:56;5576,3;5579,2;0;0;0;178,1
29.12.2016 12:57:57;5559;5561,9;0;0;0;178,2
29.12.2016 12:57:58;5874,8;5955,7;978,3;0;0;0
29.12.2016 12:57:59;5638,7;5641;161,8;0;0;0
29.12.2016 12:58:00;5668,6;5678;326,7;0;0;0
29.12.2016 12:58:01;5679,9;5691,3;360,6;0;0;0
29.12.2016 12:58:02;5675;5688,4;389,2;0;0;0
29.12.2016 12:58:03;5682,4;5698;421,4;0;0;0
29.12.2016 12:58:04;5665,9;5674,9;320;0;0;0
29.12.2016 12:58:05;5669,9;5684;400;0;0;0
29.12.2016 12:58:06;5666,7;5680,3;393,1;0;0;0
29.12.2016 12:58:07;5710,7;5729;456,6;0;0;0
29.12.2016 12:58:08;5768,5;5792,9;531,3;0;0;0
29.12.2016 12:58:09;5757,1;5781,7;533,1;0;0;0
29.12.2016 12:58:10;5741,6;5756,1;408,8;0;0;0
29.12.2016 12:58:11;5859,3;5879,9;491;0;0;0
29.12.2016 12:58:12;5683,9;5699,2;417,2;0;0;0
29.12.2016 12:58:13;5668,1;5682,5;404,7;0;0;0
29.12.2016 12:58:14;5685,3;5701,3;427,6;0;0;0
29.12.2016 12:58:15;5691,6;5706,2;408,9;0;0;0
29.12.2016 12:58:16;4142,1;4160,5;391;0;0;0
29.12.2016 12:58:17;4126,3;4143,7;380,1;0;0;0
29.12.2016 12:58:18;4009,2;4013,1;0;0;0;176,9
29.12.2016 12:58:19;4016,9;4020,7;0;0;0;175,4
29.12.2016 12:58:20;4031,4;4035,2;0;0;0;175,5
29.12.2016 12:58:21;3080,1;3084,7;0;0;0;168,8
29.12.2016 12:58:22;1906,3;1914,3;0;0;0;174,2
29.12.2016 12:58:23;1884,2;1892,4;0;0;0;175,7
29.12.2016 12:58:24;1898,1;1906,4;0;0;0;177,6
29.12.2016 12:58:25;1893,3;1901,5;0;0;0;176,4
29.12.2016 12:58:26;1888,3;1896,7;0;0;0;177,7
29.12.2016 12:58:27;1894,1;1902,3;0;0;0;176,6
29.12.2016 12:58:28;2212,1;2451,1;1055,7;0;0;0
29.12.2016 12:58:29;2016,5;2048;357,6;0;0;0
29.12.2016 12:58:30;2015,4;2044;340,8;0;0;0
29.12.2016 12:58:31;2022,6;2057,1;375,2;0;0;0
29.12.2016 12:58:32;2027,6;2060,6;367,4;0;0;0
29.12.2016 12:58:33;3560,9;3583,7;404,2;0;0;0
29.12.2016 12:58:34;3661,1;3684,9;418,7;0;0;0
29.12.2016 12:58:35;3612,1;3628,4;343,5;0;0;0
29.12.2016 12:58:36;3626,6;3649,5;408,8;0;0;0
29.12.2016 12:58:37;3604,4;3618;313;0;0;0
29.12.2016 12:58:38;3638,6;3662,3;416,6;0;0;0
29.12.2016 12:58:39;3658,7;3686,1;449,1;0;0;0
29.12.2016 12:58:40;3647,2;3663,5;345;0;0;0
29.12.2016 12:58:41;3651;3669,9;371,8;0;0;0
29.12.2016 12:58:42;3653,9;3674,4;387,4;0;0;0
29.12.2016 12:58:43;3671,6;3694,6;411,6;0;0;0
29.12.2016 12:58:44;3685,4;3714,3;462,5;0;0;0
29.12.2016 12:58:45;3694,4;3721,4;447,3;0;0;0
29.12.2016 12:58:46;3700,9;3728,9;456,4;0;0;0
29.12.2016 12:58:47;3674,1;3692,6;369,9;0;0;0
29.12.2016 12:58:48;3586,4;3591;0;0;0;182,5
29.12.2016 12:58:49;3587,5;3592,1;0;0;0;182,1
29.12.2016 12:58:50;3591;3595,7;0;0;0;182,7
29.12.2016 12:58:51;3603,3;3607,9;0;0;0;182,7
29.12.2016 12:58:52;5303,5;5306;162,2;0;0;0
29.12.2016 12:58:53;4507,9;4509,3;0;0;0;114,5
29.12.2016 12:58:54;4484,6;4486,2;0;0;0;118,5
29.12.2016 12:58:55;4483,9;4485,5;0;0;0;120,1
29.12.2016 12:58:56;4486,9;4488,6;0;0;0;121,9
29.12.2016 12:58:57;2949,6;2951,4;0;0;0;101,8
29.12.2016 12:58:58;3264,3;3435,8;1072,1;0;0;0
29.12.2016 12:58:59;3048,1;3074,9;405;0;0;0
