Datum/Uhrzeit;WirkleisungBezug;ScheinleistungBezug;BlindleistungBezug;WirkleisungLieferung;ScheinleistungLieferung;BlindleistungLieferung
16.06.2016 20:33:18;447,5;520,4;0;0;0;265,6
16.06.2016 20:33:19;473,1;545,4;0;0;0;271,3
16.06.2016 20:33:20;452,1;526,9;0;0;0;270,5
16.06.2016 20:33:21;467,3;540,1;0;0;0;270,9
16.06.2016 20:33:22;472,7;545;0;0;0;271,2
16.06.2016 20:33:23;469,6;542;0;0;0;270,6
16.06.2016 20:33:24;461,5;534,8;0;0;0;270,2
16.06.2016 20:33:25;450,3;523,2;0;0;0;266,5
16.06.2016 20:33:26;461,5;535,8;0;0;0;272,2
16.06.2016 20:33:27;472,9;544,9;0;0;0;270,8
16.06.2016 20:33:28;479,2;550,9;0;0;0;271,9
16.06.2016 20:33:29;483,6;555,2;0;0;0;272,5
16.06.2016 20:33:30;467;540,5;0;0;0;272,1
16.06.2016 20:33:31;467,1;540,2;0;0;0;271,3
16.06.2016 20:33:32;470,1;542,9;0;0;0;271,6
16.06.2016 20:33:33;463,7;536,7;0;0;0;270,2
16.06.2016 20:33:34;467,9;540,4;0;0;0;270,4
16.06.2016 20:33:35;468,1;541,2;0;0;0;271,5
16.06.2016 20:33:36;461,4;534,4;0;0;0;269,7
16.06.2016 20:33:37;467,6;540,3;0;0;0;270,8
16.06.2016 20:33:38;474,2;546,1;0;0;0;271
16.06.2016 20:33:39;485,5;556,5;0;0;0;271,9
16.06.2016 20:33:40;491,2;561,4;0;0;0;271,9
16.06.2016 20:33:41;462,2;532;0;0;0;263,4
16.06.2016 20:33:42;469,6;540,9;0;0;0;268,4
16.06.2016 20:33:43;477,5;544,5;0;0;0;261,6
16.06.2016 20:33:44;464;536,7;0;0;0;269,9
16.06.2016 20:33:45;471,9;542,2;0;0;0;266,9
16.06.2016 20:33:46;458,2;527,7;0;0;0;261,7
16.06.2016 20:33:47;468,5;533,7;0;0;0;255,6
16.06.2016 20:33:48;466,3;534,6;0;0;0;261,5
16.06.2016 20:33:49;472,3;536,9;0;0;0;255,2
16.06.2016 20:33:50;466,8;533,2;0;0;0;257,5
16.06.2016 20:33:51;460,9;527,2;0;0;0;256
16.06.2016 20:33:52;467,3;538,5;0;0;0;267,8
16.06.2016 20:33:53;463,1;530,9;0;0;0;259,7
16.06.2016 20:33:54;457,9;529,6;0;0;0;266,1
16.06.2016 20:33:55;451,6;518,5;0;0;0;254,7
16.06.2016 20:33:56;448,9;519,6;0;0;0;261,7
16.06.2016 20:33:57;473,7;542,3;0;0;0;264,1
16.06.2016 20:33:58;464,7;533,7;0;0;0;262,3
16.06.2016 20:33:59;460,6;527,1;0;0;0;256,3
16.06.2016 20:34:00;457,2;527,2;0;0;0;262,4
16.06.2016 20:34:01;457,3;523,5;0;0;0;254,9
16.06.2016 20:34:02;463,9;532,8;0;0;0;262,2
16.06.2016 20:34:03;481,1;544,3;0;0;0;254,7
16.06.2016 20:34:04;460,2;529,5;0;0;0;262,1
16.06.2016 20:34:05;455,1;521,5;0;0;0;254,8
16.06.2016 20:34:06;472,5;536,7;0;0;0;254,5
16.06.2016 20:34:07;459,9;525,9;0;0;0;255,1
16.06.2016 20:34:08;470;537,9;0;0;0;261,6
16.06.2016 20:34:09;464,5;529,6;0;0;0;254,5
16.06.2016 20:34:10;445,1;512,8;0;0;0;254,6
16.06.2016 20:34:11;476,5;540,4;0;0;0;255
16.06.2016 20:34:12;447,6;518,5;0;0;0;261,6
16.06.2016 20:34:13;466,1;531,5;0;0;0;255,4
16.06.2016 20:34:14;454,4;521,1;0;0;0;255,2
16.06.2016 20:34:15;462;527,8;0;0;0;255,2
16.06.2016 20:34:16;466,9;535,6;0;0;0;262,4
16.06.2016 20:34:17;457,1;523,7;0;0;0;255,7
16.06.2016 20:34:18;458,9;524,8;0;0;0;254,6
16.06.2016 20:34:19;533,4;589,8;0;0;0;251,5
16.06.2016 20:34:20;576,3;635,2;0;0;0;267,2
16.06.2016 20:34:21;569,5;625,8;0;0;0;259,4
16.06.2016 20:34:22;546,8;605,4;0;0;0;259,8
16.06.2016 20:34:23;557,2;614,7;0;0;0;259,6
16.06.2016 20:34:24;552,9;613,9;0;0;0;266,9
16.06.2016 20:34:25;544,5;603,1;0;0;0;259,4
16.06.2016 20:34:26;545,9;604,5;0;0;0;259,6
16.06.2016 20:34:27;568,6;631;0;0;0;273,7
16.06.2016 20:34:28;558,3;616,4;0;0;0;261,4
16.06.2016 20:34:29;561;618;0;0;0;259,3
16.06.2016 20:34:30;550,8;608,7;0;0;0;259,1
16.06.2016 20:34:31;553,7;611,3;0;0;0;258,9
16.06.2016 20:34:32;555,9;613,5;0;0;0;259,6
16.06.2016 20:34:33;543,4;602,1;0;0;0;259,4
16.06.2016 20:34:34;559,4;616,5;0;0;0;259,1
16.06.2016 20:34:35;565;621,5;0;0;0;258,8
16.06.2016 20:34:36;563,7;622,2;0;0;0;263,4
16.06.2016 20:34:37;549,4;607,4;0;0;0;259,1
16.06.2016 20:34:38;563,6;621,3;0;0;0;261,4
16.06.2016 20:34:39;579,1;636,9;0;0;0;265,1
16.06.2016 20:34:40;585,3;646,7;0;0;0;275
16.06.2016 20:34:41;619,1;678,7;0;0;0;278,2
16.06.2016 20:34:42;608,3;668,6;0;0;0;277,5
16.06.2016 20:34:43;611,3;671,3;0;0;0;277,3
16.06.2016 20:34:44;554,6;616;0;0;0;268,1
16.06.2016 20:34:45;566,1;622,4;0;0;0;258,6
16.06.2016 20:34:46;559,6;616,6;0;0;0;259
16.06.2016 20:34:47;574,2;634,8;0;0;0;270,7
16.06.2016 20:34:48;590,5;651,3;0;0;0;274,7
16.06.2016 20:34:49;574,3;635,1;0;0;0;271,3
16.06.2016 20:34:50;562,9;619,7;0;0;0;259,3
16.06.2016 20:34:51;565,7;622,3;0;0;0;259,4
16.06.2016 20:34:52;553,8;617;0;0;0;271,8
16.06.2016 20:34:53;548,7;608,2;0;0;0;262,4
16.06.2016 20:34:54;554,1;611,9;0;0;0;259,6
16.06.2016 20:34:55;570,4;626,4;0;0;0;258,9
16.06.2016 20:34:56;554,2;614,8;0;0;0;266,2
16.06.2016 20:34:57;556,6;613,9;0;0;0;259,2
16.06.2016 20:34:58;537,2;596,6;0;0;0;259,4
16.06.2016 20:34:59;559,2;616,4;0;0;0;259,4
16.06.2016 20:35:00;581,7;639,3;0;0;0;265,3
16.06.2016 20:35:01;575,4;631,2;0;0;0;259,5
16.06.2016 20:35:02;568,9;625;0;0;0;258,8
16.06.2016 20:35:03;565,4;622,1;0;0;0;259,5
16.06.2016 20:35:04;562,4;622,9;0;0;0;267,8
16.06.2016 20:35:05;563,1;620,1;0;0;0;259,7
16.06.2016 20:35:06;555,9;613,6;0;0;0;259,7
16.06.2016 20:35:07;554;611,9;0;0;0;259,9
16.06.2016 20:35:08;571,9;628,1;0;0;0;259,8
16.06.2016 20:35:09;556,9;614,5;0;0;0;259,6
16.06.2016 20:35:10;571;627,3;0;0;0;259,6
16.06.2016 20:35:11;571,3;632,2;0;0;0;270,7
16.06.2016 20:35:12;587,3;646,6;0;0;0;270,4
16.06.2016 20:35:13;566,9;627,8;0;0;0;269,7
16.06.2016 20:35:14;566,3;622,8;0;0;0;259,3
16.06.2016 20:35:15;564,7;621,1;0;0;0;258,6
16.06.2016 20:35:16;551,2;609,2;0;0;0;259,6
16.06.2016 20:35:17;550,1;608,2;0;0;0;259,4
16.06.2016 20:35:18;545,4;603,8;0;0;0;259,2
16.06.2016 20:35:19;556,2;613,8;0;0;0;259,4
16.06.2016 20:35:20;565,8;622,3;0;0;0;259,2
16.06.2016 20:35:21;565,3;621,7;0;0;0;258,7
16.06.2016 20:35:22;568,2;624,3;0;0;0;258,7
16.06.2016 20:35:23;564;620,9;0;0;0;259,6
16.06.2016 20:35:24;551,1;609,2;0;0;0;259,8
16.06.2016 20:35:25;559,4;616,4;0;0;0;259
16.06.2016 20:35:26;533,8;593,2;0;0;0;258,6
16.06.2016 20:35:27;544,5;603,8;0;0;0;260,9
16.06.2016 20:35:28;558,2;621,6;0;0;0;273,7
16.06.2016 20:35:29;562,7;620,5;0;0;0;261,6
16.06.2016 20:35:30;551,2;610,4;0;0;0;262,3
16.06.2016 20:35:31;552,4;611,4;0;0;0;262,2
16.06.2016 20:35:32;564,2;626;0;0;0;271,1
16.06.2016 20:35:33;614;675;0;0;0;280,4
16.06.2016 20:35:34;578;641,2;0;0;0;277,5
16.06.2016 20:35:35;1611,7;1612,2;0;0;0;38,6
16.06.2016 20:35:36;1096,2;1105,6;0;0;0;143,6
16.06.2016 20:35:37;713,3;737,4;0;0;0;187
16.06.2016 20:35:38;676,4;701,4;0;0;0;185,4
16.06.2016 20:35:39;689,9;714,2;0;0;0;184,7
16.06.2016 20:35:40;668,7;693,3;0;0;0;183
16.06.2016 20:35:41;684,1;708,4;0;0;0;183,8
16.06.2016 20:35:42;667,8;692,7;0;0;0;184,1
16.06.2016 20:35:43;675,3;700,2;0;0;0;185
16.06.2016 20:35:44;696,8;721;0;0;0;185,3
16.06.2016 20:35:45;695,1;719,3;0;0;0;185,1
16.06.2016 20:35:46;669;694,2;0;0;0;185,3
16.06.2016 20:35:47;660,2;685,3;0;0;0;183,8
16.06.2016 20:35:48;649,3;674,9;0;0;0;184,2
16.06.2016 20:35:49;676,7;701,7;0;0;0;185,6
16.06.2016 20:35:50;669,4;694,7;0;0;0;185,8
16.06.2016 20:35:51;650,3;676,2;0;0;0;185,2
16.06.2016 20:35:52;669,6;695,2;0;0;0;186,9
16.06.2016 20:35:53;682,9;708;0;0;0;186,9
16.06.2016 20:35:54;686,4;711,6;0;0;0;187,7
16.06.2016 20:35:55;676;701,1;0;0;0;186,2
16.06.2016 20:35:56;675,6;700,7;0;0;0;185,9
16.06.2016 20:35:57;693,1;717,5;0;0;0;185,4
16.06.2016 20:35:58;679,1;703,9;0;0;0;185,3
16.06.2016 20:35:59;683,8;708,7;0;0;0;186,3
16.06.2016 20:36:00;675,4;700,5;0;0;0;185,8
16.06.2016 20:36:01;674;699,2;0;0;0;186,1
16.06.2016 20:36:02;704,8;729;0;0;0;186,2
16.06.2016 20:36:03;706,7;731,2;0;0;0;187,8
16.06.2016 20:36:04;688,1;713;0;0;0;186,9
16.06.2016 20:36:05;676,5;701,7;0;0;0;186,3
16.06.2016 20:36:06;680;705,3;0;0;0;187,1
16.06.2016 20:36:07;676,1;701,3;0;0;0;186,2
16.06.2016 20:36:08;670,9;696,2;0;0;0;185,8
16.06.2016 20:36:09;674,5;699,6;0;0;0;185,8
16.06.2016 20:36:10;667,2;692,8;0;0;0;186,7
16.06.2016 20:36:11;672,3;697,6;0;0;0;186,4
16.06.2016 20:36:12;680,9;706,1;0;0;0;187
16.06.2016 20:36:13;700,3;725,3;0;0;0;188,8
16.06.2016 20:36:14;736,1;760;0;0;0;189,2
16.06.2016 20:36:15;702,6;727,5;0;0;0;188,8
16.06.2016 20:36:16;700,5;725,5;0;0;0;188,8
16.06.2016 20:36:17;689,6;714,6;0;0;0;187,1
16.06.2016 20:36:18;689;714,3;0;0;0;188,6
16.06.2016 20:36:19;701,2;726,5;0;0;0;190
16.06.2016 20:36:20;705,9;731;0;0;0;190,1
16.06.2016 20:36:21;695,8;721,3;0;0;0;190,4
16.06.2016 20:36:22;698,5;723,6;0;0;0;188,9
16.06.2016 20:36:23;689,2;714,3;0;0;0;187,6
16.06.2016 20:36:24;696,2;721,5;0;0;0;189,3
16.06.2016 20:36:25;689,5;714,8;0;0;0;188,6
16.06.2016 20:36:26;679,6;705,3;0;0;0;188,5
16.06.2016 20:36:27;688,9;714,2;0;0;0;188,6
16.06.2016 20:36:28;691,9;716,9;0;0;0;187,8
16.06.2016 20:36:29;706,1;730,6;0;0;0;187,4
16.06.2016 20:36:30;702;726,3;0;0;0;186,2
16.06.2016 20:36:31;700,9;725,4;0;0;0;187
16.06.2016 20:36:32;704,4;728,6;0;0;0;186,3
16.06.2016 20:36:33;681,3;706,1;0;0;0;185,3
16.06.2016 20:36:34;698,3;722,8;0;0;0;186,5
16.06.2016 20:36:35;698,7;723,3;0;0;0;186,9
16.06.2016 20:36:36;700,5;724,9;0;0;0;186,5
16.06.2016 20:36:37;687,1;711,5;0;0;0;184,7
16.06.2016 20:36:38;696,2;720,6;0;0;0;185,9
16.06.2016 20:36:39;697,4;722;0;0;0;186,9
16.06.2016 20:36:40;689,3;713,8;0;0;0;185,4
16.06.2016 20:36:41;697,4;721,8;0;0;0;185,9
16.06.2016 20:36:42;696;720,4;0;0;0;185,9
16.06.2016 20:36:43;690,3;715,4;0;0;0;187,9
16.06.2016 20:36:44;686,5;711,6;0;0;0;187,3
16.06.2016 20:36:45;691,6;716,4;0;0;0;186,8
16.06.2016 20:36:46;696,7;721,5;0;0;0;187,4
16.06.2016 20:36:47;707,8;732,7;0;0;0;189,2
16.06.2016 20:36:48;697,2;721,9;0;0;0;187,3
16.06.2016 20:36:49;696;720,6;0;0;0;186,4
16.06.2016 20:36:50;677,2;702,1;0;0;0;185
16.06.2016 20:36:51;705,6;730,2;0;0;0;187,9
16.06.2016 20:36:52;700,8;725,4;0;0;0;187,3
16.06.2016 20:36:53;710,3;734,5;0;0;0;186,9
16.06.2016 20:36:54;702,7;727,2;0;0;0;187,2
16.06.2016 20:36:55;692,3;716,9;0;0;0;186,4
16.06.2016 20:36:56;692;716,7;0;0;0;186,6
16.06.2016 20:36:57;686,9;711,9;0;0;0;186,9
16.06.2016 20:36:58;707,2;731,6;0;0;0;187,1
16.06.2016 20:36:59;699,6;724,2;0;0;0;187,3
16.06.2016 20:37:00;692,4;717,1;0;0;0;186,6
16.06.2016 20:37:01;694,9;719,5;0;0;0;186,4
16.06.2016 20:37:02;693,7;718,3;0;0;0;186,3
16.06.2016 20:37:03;696,3;720,9;0;0;0;186,6
16.06.2016 20:37:04;700;724,5;0;0;0;186,8
16.06.2016 20:37:05;698,1;722,5;0;0;0;186,4
16.06.2016 20:37:06;685,4;710,2;0;0;0;186,2
16.06.2016 20:37:07;699,8;724,4;0;0;0;187,2
16.06.2016 20:37:08;698,9;723,4;0;0;0;186,8
16.06.2016 20:37:09;681,5;706,2;0;0;0;184,9
16.06.2016 20:37:10;696,8;721,1;0;0;0;185,9
16.06.2016 20:37:11;683,4;708,2;0;0;0;185,6
16.06.2016 20:37:12;682,2;707;0;0;0;185,7
16.06.2016 20:37:13;676,9;702;0;0;0;185,8
16.06.2016 20:37:14;681,2;705,9;0;0;0;185,3
16.06.2016 20:37:15;688,4;713,1;0;0;0;186,3
16.06.2016 20:37:16;690,7;715,3;0;0;0;186
16.06.2016 20:37:17;704,6;728,7;0;0;0;185,7
16.06.2016 20:37:18;713,5;737,6;0;0;0;186,9
16.06.2016 20:37:19;653,3;678,8;0;0;0;184,3
16.06.2016 20:37:20;604,5;631,6;0;0;0;183,1
16.06.2016 20:37:21;596,1;623,6;0;0;0;183,2
16.06.2016 20:37:22;604,9;631,9;0;0;0;182,6
16.06.2016 20:37:23;586,3;613,9;0;0;0;181,9
16.06.2016 20:37:24;593,1;620,2;0;0;0;181,2
16.06.2016 20:37:25;595,4;622,4;0;0;0;181,4
16.06.2016 20:37:26;576,7;604,5;0;0;0;181,4
16.06.2016 20:37:27;566,9;594,9;0;0;0;180,6
16.06.2016 20:37:28;588,2;615,8;0;0;0;182,6
16.06.2016 20:37:29;584,9;612,1;0;0;0;180,6
16.06.2016 20:37:30;597,2;624,4;0;0;0;182,3
16.06.2016 20:37:31;575,3;603,2;0;0;0;181,4
16.06.2016 20:37:32;570,1;598,2;0;0;0;181,3
16.06.2016 20:37:33;580,5;607,9;0;0;0;180,5
16.06.2016 20:37:34;579,4;606,8;0;0;0;180,4
16.06.2016 20:37:35;591,9;619,2;0;0;0;181,8
16.06.2016 20:37:36;585;612,3;0;0;0;180,8
16.06.2016 20:37:37;594;621,4;0;0;0;182,3
16.06.2016 20:37:38;598,8;626,1;0;0;0;182,9
16.06.2016 20:37:39;561,6;589,8;0;0;0;180,1
16.06.2016 20:37:40;577,1;604,5;0;0;0;180,1
16.06.2016 20:37:41;576,4;603,9;0;0;0;180,1
16.06.2016 20:37:42;574,5;602;0;0;0;179,8
16.06.2016 20:37:43;580,5;607,9;0;0;0;180,5
16.06.2016 20:37:44;570,7;598,4;0;0;0;180
16.06.2016 20:37:45;573,4;601,2;0;0;0;180,6
16.06.2016 20:37:46;693,1;715,9;0;0;0;179,4
16.06.2016 20:37:47;670,4;695,4;0;0;0;184,6
16.06.2016 20:37:48;670,9;695,9;0;0;0;184,6
16.06.2016 20:37:49;674,6;699,4;0;0;0;184,5
16.06.2016 20:37:50;671,7;696,8;0;0;0;185,2
16.06.2016 20:37:51;658,4;683,5;0;0;0;183,6
16.06.2016 20:37:52;685,4;710,5;0;0;0;187,2
16.06.2016 20:37:53;673,7;698,9;0;0;0;185,9
16.06.2016 20:37:54;675,8;700,9;0;0;0;185,7
16.06.2016 20:37:55;660,2;685,6;0;0;0;184,9
16.06.2016 20:37:56;686,4;711,8;0;0;0;188,4
16.06.2016 20:37:57;689;713,8;0;0;0;186,5
16.06.2016 20:37:58;692;716,9;0;0;0;187,3
16.06.2016 20:37:59;681,6;706,6;0;0;0;186,1
16.06.2016 20:38:00;684,3;709,2;0;0;0;186,3
16.06.2016 20:38:01;1028,5;1037,2;0;0;0;134,2
16.06.2016 20:38:02;1037,8;1053,4;0;0;0;180,4
16.06.2016 20:38:03;1071,7;1088;0;0;0;187,5
16.06.2016 20:38:04;1105,7;1122,2;0;0;0;191,9
16.06.2016 20:38:05;1128,1;1144,5;0;0;0;193
16.06.2016 20:38:06;1132;1148,6;0;0;0;194,7
16.06.2016 20:38:07;1155,1;1171,4;0;0;0;195,2
16.06.2016 20:38:08;1162,2;1178,7;0;0;0;196,6
16.06.2016 20:38:09;1187,2;1203,8;0;0;0;199,2
16.06.2016 20:38:10;1187,6;1204,3;0;0;0;200,2
16.06.2016 20:38:11;1183,3;1200;0;0;0;199,2
16.06.2016 20:38:12;1191,4;1208;0;0;0;199,2
16.06.2016 20:38:13;1193,2;1209,8;0;0;0;199,8
