Datum/Uhrzeit;WirkleisungBezug;ScheinleistungBezug;BlindleistungBezug;WirkleisungLieferung;ScheinleistungLieferung;BlindleistungLieferung
17.07.2016 15:54:27;754,1;795,9;0;0;0;254,4
17.07.2016 15:54:28;751,1;793,3;0;0;0;255,3
17.07.2016 15:54:29;751,1;795,7;0;0;0;262,6
17.07.2016 15:54:30;745,6;792,5;0;0;0;268,6
17.07.2016 15:54:31;747,7;796;0;0;0;272,9
17.07.2016 15:54:32;756,2;809,3;0;0;0;288,3
17.07.2016 15:54:33;745,4;796,7;0;0;0;281,2
17.07.2016 15:54:34;759,3;805,6;0;0;0;269,2
17.07.2016 15:54:35;761,1;805,9;0;0;0;264,9
17.07.2016 15:54:36;738,2;782,5;0;0;0;259,5
17.07.2016 15:54:37;728;771,6;0;0;0;255,7
17.07.2016 15:54:38;745;791,3;0;0;0;266,9
17.07.2016 15:54:39;745,8;792,4;0;0;0;267,7
17.07.2016 15:54:40;746,2;792,2;0;0;0;266,1
17.07.2016 15:54:41;699,2;741,5;0;0;0;246,9
17.07.2016 15:54:42;713,3;754,6;0;0;0;246,2
17.07.2016 15:54:43;700,5;744,2;0;0;0;251,3
17.07.2016 15:54:44;713,9;756,5;0;0;0;250,3
17.07.2016 15:54:45;716,6;758,9;0;0;0;249,8
17.07.2016 15:54:46;725,8;767,8;0;0;0;250,7
17.07.2016 15:54:47;637,6;684;0;0;0;247,6
17.07.2016 15:54:48;0;0;0;846,6;883,9;254
17.07.2016 15:54:49;0;0;0;933,2;971,6;270,3
17.07.2016 15:54:50;0;0;0;937,3;980,9;289,1
17.07.2016 15:54:51;0;0;0;924,9;966,9;281,9
17.07.2016 15:54:52;0;0;0;935,8;977,6;283
17.07.2016 15:54:53;0;0;0;934,1;974,6;277,7
17.07.2016 15:54:54;0;0;0;935;977,1;283,8
17.07.2016 15:54:55;0;0;0;950;990,9;281,8
17.07.2016 15:54:56;0;0;0;950;987,7;270,3
17.07.2016 15:54:57;0;0;0;954,6;993,1;273,8
17.07.2016 15:54:58;0;0;0;749,2;799,5;279
17.07.2016 15:54:59;739,2;789,9;0;0;0;278,3
17.07.2016 15:55:00;716,2;762,3;0;0;0;261
17.07.2016 15:55:01;702,5;748,6;0;0;0;258,5
17.07.2016 15:55:02;700,7;747,5;0;0;0;260,3
17.07.2016 15:55:03;692,9;743,6;0;0;0;270
17.07.2016 15:55:04;673,9;726,9;0;0;0;272,3
17.07.2016 15:55:05;670,9;724,6;0;0;0;273,5
17.07.2016 15:55:06;678,4;730;0;0;0;269,7
17.07.2016 15:55:07;701,5;752,8;0;0;0;273,4
17.07.2016 15:55:08;687,4;741;0;0;0;276,9
17.07.2016 15:55:09;631,3;678,5;0;0;0;248,6
17.07.2016 15:55:10;649,6;696,1;0;0;0;250,2
17.07.2016 15:55:11;655,6;702,2;0;0;0;251,4
17.07.2016 15:55:12;647,4;693,3;0;0;0;247,9
17.07.2016 15:55:13;734,2;786,5;0;0;0;282,2
17.07.2016 15:55:14;760,8;814,2;0;0;0;289,9
17.07.2016 15:55:15;756,1;808,7;0;0;0;286,9
17.07.2016 15:55:16;738;791,4;0;0;0;285,8
17.07.2016 15:55:17;665,6;714,9;0;0;0;260,9
17.07.2016 15:55:18;713,3;763,7;0;0;0;272,9
17.07.2016 15:55:19;702,9;752,9;0;0;0;269,9
17.07.2016 15:55:20;732,9;784,8;0;0;0;280,5
17.07.2016 15:55:21;699,8;751,8;0;0;0;274,7
17.07.2016 15:55:22;722,3;775,6;0;0;0;282,6
17.07.2016 15:55:23;727,1;787,4;0;0;0;302,1
17.07.2016 15:55:24;740,2;804,7;0;0;0;315,6
17.07.2016 15:55:25;655,7;711,4;0;0;0;276
17.07.2016 15:55:26;646,7;700,2;0;0;0;268,4
17.07.2016 15:55:27;662,1;717;0;0;0;275,2
17.07.2016 15:55:28;723,7;788,1;0;0;0;311,8
17.07.2016 15:55:29;740,6;806,7;0;0;0;319,9
17.07.2016 15:55:30;742,8;811,4;0;0;0;326,5
17.07.2016 15:55:31;0;0;0;109,7;336,6;318,2
17.07.2016 15:55:32;0;0;0;871,5;922,8;303,3
17.07.2016 15:55:33;0;0;0;874,5;925;301,4
17.07.2016 15:55:34;0;0;0;867,3;917,4;299,1
17.07.2016 15:55:35;0;0;0;866,8;917,7;301,2
17.07.2016 15:55:36;0;0;0;864,5;912,5;292,3
17.07.2016 15:55:37;0;0;0;877,3;927;299,3
17.07.2016 15:55:38;0;0;0;873,9;919,4;285,5
17.07.2016 15:55:39;0;0;0;870,7;916,2;285
17.07.2016 15:55:40;0;0;0;876,7;922,9;288,3
17.07.2016 15:55:41;0;0;0;876,9;921,7;283,8
17.07.2016 15:55:42;0;0;0;881,4;923,3;274,9
17.07.2016 15:55:43;0;0;0;875,9;914,1;261,4
17.07.2016 15:55:44;0;0;0;867,2;904,9;258,4
17.07.2016 15:55:45;0;0;0;907,9;944,6;260,8
17.07.2016 15:55:46;0;0;0;894,3;932,2;262,8
17.07.2016 15:55:47;0;0;0;885,5;923,1;260,8
17.07.2016 15:55:48;0;0;0;887,5;924,8;259,9
17.07.2016 15:55:49;0;0;0;893,1;928,2;253
17.07.2016 15:55:50;783,3;823,4;0;0;0;253,8
17.07.2016 15:55:51;755;796,6;0;0;0;254
17.07.2016 15:55:52;742;783,8;0;0;0;252,5
17.07.2016 15:55:53;739,9;782,1;0;0;0;253,3
17.07.2016 15:55:54;721,5;765,3;0;0;0;255,2
17.07.2016 15:55:55;718,9;763,1;0;0;0;255,9
17.07.2016 15:55:56;717,2;760,9;0;0;0;254,3
17.07.2016 15:55:57;718,5;762,6;0;0;0;255,6
17.07.2016 15:55:58;714,8;758,1;0;0;0;252,6
17.07.2016 15:55:59;711,6;754,7;0;0;0;251,4
17.07.2016 15:56:00;718;764,1;0;0;0;261,6
17.07.2016 15:56:01;711,2;759,3;0;0;0;265,9
17.07.2016 15:56:02;721,2;766,7;0;0;0;260
17.07.2016 15:56:03;719,3;761,7;0;0;0;250,6
17.07.2016 15:56:04;706,3;748,1;0;0;0;246,5
17.07.2016 15:56:05;706,6;747,4;0;0;0;243,3
17.07.2016 15:56:06;706,7;747,3;0;0;0;243,1
17.07.2016 15:56:07;701,9;743,2;0;0;0;244,2
17.07.2016 15:56:08;700;741;0;0;0;243,2
17.07.2016 15:56:09;704,1;744,6;0;0;0;242,1
17.07.2016 15:56:10;705,4;745,5;0;0;0;241,2
17.07.2016 15:56:11;705,8;746,1;0;0;0;241,8
17.07.2016 15:56:12;704;744,6;0;0;0;242,4
17.07.2016 15:56:13;685,4;729,9;0;0;0;251,2
17.07.2016 15:56:14;673,4;720,6;0;0;0;256,6
17.07.2016 15:56:15;696,2;741,6;0;0;0;255,5
17.07.2016 15:56:16;715,1;759,7;0;0;0;256,3
17.07.2016 15:56:17;707;754,5;0;0;0;263,4
17.07.2016 15:56:18;678;731,1;0;0;0;273,5
17.07.2016 15:56:19;699,1;750,2;0;0;0;272
17.07.2016 15:56:20;712,3;761,1;0;0;0;268,2
17.07.2016 15:56:21;0;0;0;94,7;270;252,8
17.07.2016 15:56:22;0;0;0;893;929,4;257,5
17.07.2016 15:56:23;0;0;0;872,6;909,3;255,8
17.07.2016 15:56:24;0;0;0;861,5;898,4;255,1
17.07.2016 15:56:25;0;0;0;879,8;915,6;253,7
17.07.2016 15:56:26;0;0;0;890,8;923,8;244,7
17.07.2016 15:56:27;0;0;0;898,9;931,1;242,8
17.07.2016 15:56:28;0;0;0;948,6;979,6;244,6
17.07.2016 15:56:29;0;0;0;933,8;967,1;251,6
17.07.2016 15:56:30;0;0;0;923,5;956,8;250,3
17.07.2016 15:56:31;0;0;0;935,6;968,1;248,6
17.07.2016 15:56:32;0;0;0;932,2;965,8;252,5
17.07.2016 15:56:33;0;0;0;928,8;964;258,4
17.07.2016 15:56:34;0;0;0;937,3;970,2;250,3
17.07.2016 15:56:35;0;0;0;940,6;972,7;248
17.07.2016 15:56:36;0;0;0;930,5;963,7;250,8
17.07.2016 15:56:37;0;0;0;926,9;959,8;249,5
17.07.2016 15:56:38;0;0;0;936,6;972,6;262
17.07.2016 15:56:39;0;0;0;931,2;967,1;261,1
17.07.2016 15:56:40;0;0;0;931,6;968,5;265
17.07.2016 15:56:41;0;0;0;938,4;975,6;266,8
17.07.2016 15:56:42;0;0;0;947,5;985,7;271,9
17.07.2016 15:56:43;0;0;0;937,2;977,4;277,4
17.07.2016 15:56:44;0;0;0;922,9;962,8;274,3
17.07.2016 15:56:45;0;0;0;918,8;959,6;276,6
17.07.2016 15:56:46;0;0;0;917,6;963,9;295
17.07.2016 15:56:47;0;0;0;925,6;968,3;284,3
17.07.2016 15:56:48;0;0;0;914,5;957,9;284,9
17.07.2016 15:56:49;0;0;0;915,8;957,9;280,9
17.07.2016 15:56:50;0;0;0;920,5;962,3;280,4
17.07.2016 15:56:51;0;0;0;918,2;960,5;282
17.07.2016 15:56:52;0;0;0;915,1;956,7;279
17.07.2016 15:56:53;0;0;0;913;955,9;283,2
17.07.2016 15:56:54;0;0;0;907,1;951;285,8
17.07.2016 15:56:55;0;0;0;907,1;951,1;285,9
17.07.2016 15:56:56;0;0;0;914,5;958,3;286,6
17.07.2016 15:56:57;0;0;0;900,7;945,8;288,3
17.07.2016 15:56:58;0;0;0;903;947,6;287,1
17.07.2016 15:56:59;0;0;0;927,6;970,6;285,6
17.07.2016 15:57:00;0;0;0;921,3;963,4;281,7
17.07.2016 15:57:01;0;0;0;922,4;964,6;282,3
17.07.2016 15:57:02;0;0;0;931,2;973;282,2
17.07.2016 15:57:03;0;0;0;940,6;982;282,1
17.07.2016 15:57:04;0;0;0;935,1;976,9;282,8
17.07.2016 15:57:05;0;0;0;929,2;971,4;283,3
17.07.2016 15:57:06;0;0;0;933;975,3;284
17.07.2016 15:57:07;0;0;0;938,1;979,9;283,1
17.07.2016 15:57:08;0;0;0;940,4;981,7;281,6
17.07.2016 15:57:09;0;0;0;955,4;996,4;282,9
17.07.2016 15:57:10;0;0;0;952;993,8;285,2
17.07.2016 15:57:11;0;0;0;953,4;994,9;284,4
17.07.2016 15:57:12;0;0;0;961,6;1002,7;284,1
17.07.2016 15:57:13;0;0;0;956;996;279,6
17.07.2016 15:57:14;0;0;0;954;994,8;282
17.07.2016 15:57:15;0;0;0;962;1002,2;281,1
17.07.2016 15:57:16;0;0;0;972,1;1011,7;280,3
17.07.2016 15:57:17;0;0;0;985,6;1025,3;282,5
17.07.2016 15:57:18;0;0;0;985,7;1025,6;283,5
17.07.2016 15:57:19;0;0;0;985,2;1025,2;283,5
17.07.2016 15:57:20;0;0;0;993,1;1032,9;284,1
17.07.2016 15:57:21;728,1;782,9;0;0;0;287,7
17.07.2016 15:57:22;710,9;767,2;0;0;0;288,3
17.07.2016 15:57:23;673,2;732,7;0;0;0;289,1
17.07.2016 15:57:24;639,6;702,8;0;0;0;291,3
17.07.2016 15:57:25;626,8;691,4;0;0;0;291,7
17.07.2016 15:57:26;610,3;677,1;0;0;0;293,4
17.07.2016 15:57:27;592,2;660,9;0;0;0;293,3
17.07.2016 15:57:28;583,7;653,4;0;0;0;293,5
17.07.2016 15:57:29;568,3;639;0;0;0;292,1
17.07.2016 15:57:30;563,1;634,8;0;0;0;293
17.07.2016 15:57:31;554,2;627,7;0;0;0;294,7
17.07.2016 15:57:32;0;0;0;862,9;911,4;293,2
17.07.2016 15:57:33;0;0;0;1093,7;1132;291,8
17.07.2016 15:57:34;0;0;0;1089;1129,5;299,6
17.07.2016 15:57:35;0;0;0;1113,4;1154,5;305,3
17.07.2016 15:57:36;0;0;0;1087,7;1131,6;312,2
17.07.2016 15:57:37;0;0;0;1087,8;1131,5;311,5
17.07.2016 15:57:38;0;0;0;1086,1;1126,6;299,3
17.07.2016 15:57:39;0;0;0;1110,5;1152,3;307,6
17.07.2016 15:57:40;0;0;0;1130,8;1175,4;320,9
17.07.2016 15:57:41;0;0;0;1180;1221,5;315,5
17.07.2016 15:57:42;0;0;0;1219;1252,3;287,3
17.07.2016 15:57:43;0;0;0;1241,6;1271,9;276,2
17.07.2016 15:57:44;0;0;0;1198,9;1230,1;275,4
17.07.2016 15:57:45;0;0;0;1143,9;1177;277,3
17.07.2016 15:57:46;0;0;0;1086,5;1122,8;283,3
17.07.2016 15:57:47;0;0;0;1066,9;1103,6;282,2
17.07.2016 15:57:48;0;0;0;1062,6;1098,7;279,3
17.07.2016 15:57:49;0;0;0;1046,7;1082,9;277,8
17.07.2016 15:57:50;0;0;0;1033,5;1070,1;277,7
17.07.2016 15:57:51;0;0;0;1038,8;1074,5;274,4
17.07.2016 15:57:52;0;0;0;1023,6;1059,7;273,9
17.07.2016 15:57:53;0;0;0;1024;1059,3;271,5
17.07.2016 15:57:54;0;0;0;1025,7;1060,9;270,9
17.07.2016 15:57:55;0;0;0;1024,6;1059,9;271,2
17.07.2016 15:57:56;0;0;0;1019,3;1053,7;267,2
17.07.2016 15:57:57;0;0;0;1010,6;1045,1;266,2
17.07.2016 15:57:58;0;0;0;989,8;1028,7;280,3
17.07.2016 15:57:59;0;0;0;988,8;1027,3;278,6
17.07.2016 15:58:00;0;0;0;990,3;1028,1;276,2
17.07.2016 15:58:01;0;0;0;1048,1;1078,2;253,1
17.07.2016 15:58:02;0;0;0;1041,5;1076;270,4
17.07.2016 15:58:03;0;0;0;1015,2;1056,1;291,1
17.07.2016 15:58:04;0;0;0;995;1038,8;298,4
17.07.2016 15:58:05;0;0;0;1011,8;1055,5;300,7
17.07.2016 15:58:06;0;0;0;1062,4;1101,5;291
17.07.2016 15:58:07;0;0;0;1054,9;1095,8;296,4
17.07.2016 15:58:08;0;0;0;1036,2;1079,6;302,9
17.07.2016 15:58:09;0;0;0;1040,7;1075,9;272,8
17.07.2016 15:58:10;0;0;0;1029;1064;270,8
17.07.2016 15:58:11;0;0;0;1021,4;1056,7;270,9
17.07.2016 15:58:12;0;0;0;1013,7;1049,9;273,5
17.07.2016 15:58:13;0;0;0;1021,3;1056,8;271,6
17.07.2016 15:58:14;0;0;0;1001,1;1039,1;278,3
17.07.2016 15:58:15;0;0;0;1005;1045,1;286,7
17.07.2016 15:58:16;0;0;0;1016,3;1056,8;289,8
17.07.2016 15:58:17;0;0;0;1002,7;1043,9;290,4
17.07.2016 15:58:18;0;0;0;1061,5;1099,5;286,4
17.07.2016 15:58:19;0;0;0;1048,1;1081,1;265,2
17.07.2016 15:58:20;0;0;0;989,9;1028,6;279,6
17.07.2016 15:58:21;0;0;0;1018,5;1053,3;268,4
17.07.2016 15:58:22;0;0;0;1018,8;1055,4;275,6
17.07.2016 15:58:23;0;0;0;999,2;1036,5;275,4
17.07.2016 15:58:24;0;0;0;1024,4;1057,7;263,3
17.07.2016 15:58:25;0;0;0;1048,1;1079,5;258,6
17.07.2016 15:58:26;0;0;0;988,5;1026,4;276,4
17.07.2016 15:58:27;0;0;0;1066,1;1097,1;259,2
17.07.2016 15:58:28;0;0;0;988,1;1025,9;275,6
17.07.2016 15:58:29;0;0;0;994,6;1030,9;271,1
17.07.2016 15:58:30;0;0;0;1018,7;1052,3;263,8
17.07.2016 15:58:31;0;0;0;990,5;1027,6;273,8
17.07.2016 15:58:32;0;0;0;990,5;1027,2;272,1
17.07.2016 15:58:33;0;0;0;988,9;1026,3;274,3
17.07.2016 15:58:34;0;0;0;1021,5;1056,1;267,8
17.07.2016 15:58:35;0;0;0;1002;1039,8;277,7
17.07.2016 15:58:36;0;0;0;1059;1090,6;260,4
17.07.2016 15:58:37;0;0;0;1066,1;1098,9;266,3
17.07.2016 15:58:38;0;0;0;1042,4;1083,7;296,2
17.07.2016 15:58:39;0;0;0;1012,7;1057,1;303,3
17.07.2016 15:58:40;0;0;0;969,4;1011,8;289,9
17.07.2016 15:58:41;0;0;0;978,7;1019;283,7
17.07.2016 15:58:42;0;0;0;1011,7;1046,8;269
17.07.2016 15:58:43;0;0;0;1005,8;1043,7;278,8
17.07.2016 15:58:44;0;0;0;999,8;1035;267,4
17.07.2016 15:58:45;0;0;0;948,6;989,4;281,4
17.07.2016 15:58:46;0;0;0;950;990;278,5
17.07.2016 15:58:47;0;0;0;946,3;986,3;277,9
17.07.2016 15:58:48;0;0;0;1000;1033,3;260
17.07.2016 15:58:49;0;0;0;1017,2;1049;256,4
17.07.2016 15:58:50;0;0;0;1038,2;1069,6;257,3
17.07.2016 15:58:51;0;0;0;1045,8;1076,3;254,7
17.07.2016 15:58:52;0;0;0;1011,5;1043,1;255,1
17.07.2016 15:58:53;0;0;0;913;949,9;262,2
17.07.2016 15:58:54;0;0;0;859,7;899,1;263
17.07.2016 15:58:55;0;0;0;839,5;879,7;263
17.07.2016 15:58:56;0;0;0;957,7;992,6;260,9
17.07.2016 15:58:57;0;0;0;987,7;1022,8;265,8
17.07.2016 15:58:58;0;0;0;996,5;1030,9;264,2
17.07.2016 15:58:59;0;0;0;949,2;985,5;265
17.07.2016 15:59:00;0;0;0;939,3;976,9;268,3
17.07.2016 15:59:01;0;0;0;923,1;961,8;270,1
17.07.2016 15:59:02;0;0;0;931;970,5;273,8
17.07.2016 15:59:03;0;0;0;932,3;971,6;273,8
17.07.2016 15:59:04;79,4;290,9;0;0;0;279,8
17.07.2016 15:59:05;834,2;880,7;0;0;0;282,3
17.07.2016 15:59:06;689;739,6;0;0;0;268,7
17.07.2016 15:59:07;715,9;769,1;0;0;0;280,9
17.07.2016 15:59:08;718,6;773,7;0;0;0;286,5
17.07.2016 15:59:09;711,7;769,1;0;0;0;291,5
17.07.2016 15:59:10;700,7;763,8;0;0;0;304
17.07.2016 15:59:11;691,2;762,8;0;0;0;322,7
17.07.2016 15:59:12;653,5;720,7;0;0;0;303,9
17.07.2016 15:59:13;646,3;712,4;0;0;0;299,7
17.07.2016 15:59:14;644,7;713,5;0;0;0;305,6
17.07.2016 15:59:15;634,4;704,8;0;0;0;307,2
17.07.2016 15:59:16;638;702,5;0;0;0;294,1
17.07.2016 15:59:17;658,6;727,3;0;0;0;308,6
17.07.2016 15:59:18;656;719,7;0;0;0;295,9
17.07.2016 15:59:19;647,9;708,1;0;0;0;285,8
17.07.2016 15:59:20;657,9;716,7;0;0;0;284,4
17.07.2016 15:59:21;658,6;714,1;0;0;0;275,9
17.07.2016 15:59:22;627,4;682,7;0;0;0;269,3
17.07.2016 15:59:23;619;675,4;0;0;0;270,1
17.07.2016 15:59:24;0;0;0;978;1014,1;268,2
17.07.2016 15:59:25;0;0;0;922,5;964,8;282,6
17.07.2016 15:59:26;0;0;0;891,1;934,9;282,5
17.07.2016 15:59:27;0;0;0;971,6;1007;264,8
17.07.2016 15:59:28;0;0;0;994,1;1027,7;260,7
17.07.2016 15:59:29;0;0;0;1032;1064,2;259,8
17.07.2016 15:59:30;0;0;0;1037,8;1069,5;258,5
17.07.2016 15:59:31;0;0;0;1043,4;1074,8;257,9
17.07.2016 15:59:32;0;0;0;950,1;990,7;280,7
17.07.2016 15:59:33;0;0;0;906,3;951,6;289,9
17.07.2016 15:59:34;0;0;0;919;963,2;288,5
17.07.2016 15:59:35;0;0;0;936,4;978,9;285,2
17.07.2016 15:59:36;0;0;0;933,3;975;282
17.07.2016 15:59:37;0;0;0;925,8;969,4;287,5
17.07.2016 15:59:38;0;0;0;930,4;974;288
17.07.2016 15:59:39;0;0;0;924,4;968,3;288,1
17.07.2016 15:59:40;0;0;0;912,4;957,4;290,1
17.07.2016 15:59:41;0;0;0;925,1;969,8;291,2
17.07.2016 15:59:42;0;0;0;923,9;968,6;290,8
17.07.2016 15:59:43;0;0;0;924,5;970,2;294,2
17.07.2016 15:59:44;0;0;0;924,4;968,9;290,3
17.07.2016 15:59:45;0;0;0;921,6;966,8;292,4
17.07.2016 15:59:46;0;0;0;905,1;954;301,3
17.07.2016 15:59:47;0;0;0;914,3;961,3;297,1
17.07.2016 15:59:48;0;0;0;914,8;959,1;288,1
17.07.2016 15:59:49;0;0;0;902,6;944,5;278,2
17.07.2016 15:59:50;0;0;0;907,3;949,8;281,1
17.07.2016 15:59:51;0;0;0;918,6;968,1;305,7
17.07.2016 15:59:52;0;0;0;912,6;964,8;312,8
17.07.2016 15:59:53;0;0;0;782,5;834,9;291,3
17.07.2016 15:59:54;824,5;871,7;0;0;0;282,7
17.07.2016 15:59:55;783,4;833;0;0;0;283,2
17.07.2016 15:59:56;730,9;781,5;0;0;0;276,7
17.07.2016 15:59:57;724,2;776,4;0;0;0;279,9
17.07.2016 15:59:58;718;770,3;0;0;0;278,9
17.07.2016 15:59:59;703,7;756,9;0;0;0;278,7
17.07.2016 16:00:00;705,4;757,6;0;0;0;276,3
17.07.2016 16:00:01;702,8;755,1;0;0;0;276,3
17.07.2016 16:00:02;702,3;754;0;0;0;274,4
17.07.2016 16:00:03;708,3;759,1;0;0;0;273,1
17.07.2016 16:00:04;708,4;758,7;0;0;0;271,7
17.07.2016 16:00:05;0;0;0;894,9;933,8;266,5
17.07.2016 16:00:06;0;0;0;897,8;936;264,6
17.07.2016 16:00:07;0;0;0;903,1;941,4;265,7
17.07.2016 16:00:08;0;0;0;908,5;949;274,2
17.07.2016 16:00:09;0;0;0;898,4;941,2;280,6
17.07.2016 16:00:10;0;0;0;889,8;932,3;278,5
17.07.2016 16:00:11;0;0;0;895,7;938,1;278,9
17.07.2016 16:00:12;0;0;0;907,4;951,7;286,8
17.07.2016 16:00:13;0;0;0;898,9;941,7;280,8
17.07.2016 16:00:14;0;0;0;892,7;932,1;268,3
17.07.2016 16:00:15;0;0;0;901,2;937,8;259,3
17.07.2016 16:00:16;0;0;0;889;925,5;257,4
17.07.2016 16:00:17;0;0;0;886,2;922,6;256,7
17.07.2016 16:00:18;0;0;0;881,3;917,1;253,6
17.07.2016 16:00:19;0;0;0;889,7;924,1;249,9
17.07.2016 16:00:20;0;0;0;897,7;930,6;245,3
17.07.2016 16:00:21;0;0;0;889,4;922,8;246
17.07.2016 16:00:22;0;0;0;885,6;919,7;247,8
17.07.2016 16:00:23;0;0;0;873,3;907,8;248
17.07.2016 16:00:24;0;0;0;880,2;914,6;248,6
17.07.2016 16:00:25;0;0;0;871,8;907,3;251
17.07.2016 16:00:26;0;0;0;867,5;904,4;255,7
17.07.2016 16:00:27;0;0;0;873,7;912;261,5
17.07.2016 16:00:28;0;0;0;869;909,1;266,9
17.07.2016 16:00:29;0;0;0;870,5;912,5;273,6
17.07.2016 16:00:30;0;0;0;863,9;907,5;277,7
17.07.2016 16:00:31;0;0;0;882,7;924,7;275,7
17.07.2016 16:00:32;0;0;0;880,5;925,6;285,6
17.07.2016 16:00:33;0;0;0;873,1;919,5;288,4
17.07.2016 16:00:34;611,9;679,5;0;0;0;295,5
17.07.2016 16:00:35;843,7;891,9;0;0;0;289,2
17.07.2016 16:00:36;804;855,1;0;0;0;291
17.07.2016 16:00:37;795,7;847,1;0;0;0;290,7
17.07.2016 16:00:38;788,2;837,2;0;0;0;282,1
17.07.2016 16:00:39;768,3;817;0;0;0;277,9
17.07.2016 16:00:40;765,4;812,9;0;0;0;274
17.07.2016 16:00:41;763,4;809;0;0;0;268
17.07.2016 16:00:42;757,8;801,4;0;0;0;260,6
17.07.2016 16:00:43;750,3;791,3;0;0;0;251,4
17.07.2016 16:00:44;750,1;790,7;0;0;0;250,2
17.07.2016 16:00:45;404,1;473,4;0;0;0;246,7
17.07.2016 16:00:46;156,3;158,5;0;0;0;26,6
17.07.2016 16:00:47;0;0;0;566,8;586,5;150,5
17.07.2016 16:00:48;0;0;0;779;798,2;173,9
17.07.2016 16:00:49;0;0;0;781,1;801,5;179,5
17.07.2016 16:00:50;0;0;0;789;812,2;192,6
17.07.2016 16:00:51;0;0;0;793,2;816,3;192,7
