Datum/Uhrzeit;WirkleisungBezug;ScheinleistungBezug;BlindleistungBezug;WirkleisungLieferung;ScheinleistungLieferung;BlindleistungLieferung
31.03.2020 09:09:29;0;0;0;381,1;586,9;446,4
31.03.2020 09:09:30;0;0;0;367,3;582,2;451,7
31.03.2020 09:09:31;0;0;0;369,9;583,5;451,3
31.03.2020 09:09:32;0;0;0;377,1;587,7;450,7
31.03.2020 09:09:33;0;0;0;370,3;588,5;457,4
31.03.2020 09:09:34;0;0;0;371,3;588,1;456
31.03.2020 09:09:35;0;0;0;364,8;582,6;454,3
31.03.2020 09:09:36;0;0;0;376,8;586,7;449,6
31.03.2020 09:09:37;0;0;0;365;581,1;452,1
31.03.2020 09:09:38;0;0;0;383,4;599;460,2
31.03.2020 09:09:39;0;0;0;376,5;587;450,4
31.03.2020 09:09:40;0;0;0;380,7;591,5;452,8
31.03.2020 09:09:41;0;0;0;386,5;596,6;454,5
31.03.2020 09:09:42;0;0;0;378,9;591,1;453,7
31.03.2020 09:09:43;0;0;0;356,8;572,1;447,2
31.03.2020 09:09:44;0;0;0;382;591,6;451,8
31.03.2020 13:03:21;0;0;0;2159,2;2231;561,4
31.03.2020 13:03:22;0;0;0;2173,5;2244,3;559,3
31.03.2020 13:03:23;0;0;0;2160,6;2233,2;564,7
31.03.2020 13:03:24;0;0;0;2196,1;2268,2;567,3
31.03.2020 13:03:25;0;0;0;2195,1;2265,2;559,5
31.03.2020 13:03:26;0;0;0;2203,3;2272,5;556,5
31.03.2020 13:03:53;0;0;0;2088,9;2155,6;532,3
31.03.2020 13:03:54;0;0;0;2124,3;2187,4;521,7
31.03.2020 13:03:55;0;0;0;2132,9;2195,3;519,6
31.03.2020 13:03:56;0;0;0;2112;2177,2;528,9
31.03.2020 13:03:57;0;0;0;2121,7;2186,9;530,1
31.03.2020 13:04:24;0;0;0;2094,6;2168;559,5
31.03.2020 13:04:25;0;0;0;2128,2;2197,3;546,6
31.03.2020 13:04:26;0;0;0;2142,9;2214,1;556,9
31.03.2020 13:04:27;0;0;0;2147,6;2217,7;553
31.03.2020 13:04:28;0;0;0;2140,9;2208,6;542,6
31.03.2020 13:04:29;0;0;0;2130,4;2203,4;562,6
31.03.2020 13:05:36;0;0;0;2050,1;2115,2;520,5
31.03.2020 13:05:37;0;0;0;2028,2;2093,1;517,4
31.03.2020 13:05:38;0;0;0;2091,5;2154,7;517,9
31.03.2020 13:05:39;0;0;0;2080,7;2147,3;530,7
31.03.2020 13:05:40;0;0;0;2094,3;2155,6;510,6
31.03.2020 13:05:41;0;0;0;2063,1;2126,8;516,9
31.03.2020 13:05:42;0;0;0;2083,7;2148;521,7
31.03.2020 13:05:43;0;0;0;2075,4;2139,4;519,3
31.03.2020 13:05:44;0;0;0;2051,3;2115,5;517,4
31.03.2020 13:05:45;0;0;0;2095,8;2160;522,8
31.03.2020 13:05:46;0;0;0;2063,4;2127,1;516,7
31.03.2020 13:05:47;0;0;0;2053;2118,6;522,8
31.03.2020 13:05:48;0;0;0;2060,8;2126;522,6
31.03.2020 13:05:49;0;0;0;2043,6;2108,6;519,4
31.03.2020 13:05:50;0;0;0;1094,1;1202,8;499,8
31.03.2020 13:05:51;0;0;0;1864,2;1935,6;520,8
31.03.2020 13:05:52;0;0;0;1887,7;1957,6;518,3
31.03.2020 13:05:53;0;0;0;2091,1;2158;533,4
31.03.2020 13:05:54;0;0;0;2085,9;2155,6;543,5
31.03.2020 13:05:55;0;0;0;2081,2;2150,3;540,6
31.03.2020 13:05:56;0;0;0;2080,8;2146,8;528,3
31.03.2020 13:05:57;0;0;0;2082,3;2150,6;537,9
31.03.2020 13:05:58;0;0;0;2078,9;2147,4;537,7
31.03.2020 13:05:59;0;0;0;2082,6;2151,6;540,6
31.03.2020 13:06:00;0;0;0;2070,6;2143;552
31.03.2020 13:43:52;0;0;0;11720,3;11737,4;633,1
31.03.2020 13:43:53;0;0;0;11774,5;11791,5;634,3
31.03.2020 13:43:53;0;0;0;11766,2;11783,9;646,5
31.03.2020 13:43:54;0;0;0;11772,7;11789,6;631,6
31.03.2020 13:43:56;0;0;0;11756,8;11775,3;660,9
31.03.2020 13:44:21;0;0;0;11938,7;11958,1;681,5
31.03.2020 13:44:22;0;0;0;12087,9;12107,3;685,2
31.03.2020 13:44:22;0;0;0;12062;12083,3;717,7
31.03.2020 13:44:23;0;0;0;11849,6;11867,9;659,5
31.03.2020 13:44:37;0;0;0;12100,4;12116,8;631
31.03.2020 13:44:37;0;0;0;12099,4;12115;613,8
31.03.2020 13:44:38;0;0;0;12121,4;12137,2;618,7
31.03.2020 13:44:39;0;0;0;12089,5;12104,4;601,1
31.03.2020 13:44:40;0;0;0;12099,9;12114,5;595,4
31.03.2020 13:45:19;0;0;0;12260,4;12275,2;601,9
31.03.2020 13:45:20;0;0;0;12281,3;12295,8;596,3
31.03.2020 13:45:21;0;0;0;12205,3;12219,5;588,9
31.03.2020 13:45:22;0;0;0;12205,9;12220,3;593,9
31.03.2020 13:51:49;0;0;0;9863,4;9880,2;576,8
31.03.2020 13:51:50;0;0;0;9843,2;9860,5;584,1
31.03.2020 13:51:51;0;0;0;9782;9799,4;583,3
31.03.2020 13:51:52;0;0;0;9697,1;9714,5;580,3
31.03.2020 13:51:53;0;0;0;9632;9649,8;585,3
31.03.2020 13:51:54;0;0;0;9649;9667,1;591,6
31.03.2020 13:51:55;0;0;0;9628,5;9647,3;602,7
31.03.2020 13:51:56;0;0;0;9677,6;9697,4;618,6
31.03.2020 13:51:57;0;0;0;9704;9724,1;623,8
31.03.2020 13:51:58;0;0;0;9709;9729;624
31.03.2020 13:51:59;0;0;0;9745,6;9763,9;598,7
31.03.2020 14:08:56;0;0;0;1909,4;1982,5;533,3
31.03.2020 14:08:57;0;0;0;1954,7;2026,6;535
31.03.2020 14:08:58;0;0;0;1955,6;2026,7;532
31.03.2020 14:08:59;0;0;0;1951,6;2022,5;530,9
31.03.2020 14:09:00;0;0;0;1966,7;2038,8;537,5
31.03.2020 14:09:01;0;0;0;1946,9;2020,5;540,3
31.03.2020 14:09:02;0;0;0;1969,4;2042,7;542,3
31.03.2020 14:09:03;0;0;0;1981,1;2057,4;555,1
31.03.2020 14:09:04;0;0;0;1986,1;2058,4;540,7
31.03.2020 14:09:05;0;0;0;1988,7;2059,7;535,9
31.03.2020 14:09:06;0;0;0;1995,9;2067,2;538
31.03.2020 14:09:07;0;0;0;2001,1;2073;541,1
31.03.2020 14:11:22;41,9;536,5;0;0;0;534,9
31.03.2020 14:11:23;16,5;542,6;0;0;0;542,4
31.03.2020 14:11:24;31,4;537,3;0;0;0;536,3
31.03.2020 14:11:25;22,8;536,4;0;0;0;535,9
31.03.2020 14:11:26;24,3;532,6;0;0;0;532
31.03.2020 14:11:27;14;540,9;0;0;0;540,7
31.03.2020 14:11:28;27;526,4;0;0;0;525,7
31.03.2020 14:11:29;21,2;533,9;0;0;0;533,5
31.03.2020 14:11:30;34,1;533,5;0;0;0;532,4
31.03.2020 14:11:31;13,4;541,5;0;0;0;541,4
31.03.2020 14:11:32;21,9;523,8;0;0;0;523,3
31.03.2020 14:11:33;0;0;0;2,4;523,7;523,7
31.03.2020 14:11:34;0;0;0;0,1;531,3;531,3
31.03.2020 14:11:35;6,7;516,9;0;0;0;516,9
31.03.2020 14:11:36;13,1;524,9;0;0;0;524,7
31.03.2020 14:11:37;11,9;533,8;0;0;0;533,7
31.03.2020 14:11:38;3,9;519,3;0;0;0;519,3
31.03.2020 14:11:39;5;520,7;0;0;0;520,7
31.03.2020 14:11:40;17,6;523;0;0;0;522,7
31.03.2020 14:11:41;28,7;522,2;0;0;0;521,4
31.03.2020 14:11:42;20,3;511,6;0;0;0;511,2
31.03.2020 14:11:43;33,4;515,9;0;0;0;514,8
31.03.2020 14:11:44;7,5;514,9;0;0;0;514,8
31.03.2020 14:11:45;8,4;512,3;0;0;0;512,2
31.03.2020 14:11:46;24,3;513,6;0;0;0;513,1
31.03.2020 14:11:47;19,3;516,1;0;0;0;515,7
31.03.2020 14:11:48;34,8;519,5;0;0;0;518,3
31.03.2020 14:11:49;23;512,6;0;0;0;512,1
31.03.2020 14:11:50;14,9;519,1;0;0;0;518,9
31.03.2020 14:11:51;10,6;504,7;0;0;0;504,5
31.03.2020 14:11:52;10,8;515,5;0;0;0;515,4
31.03.2020 14:11:53;5;510,9;0;0;0;510,9
31.03.2020 14:11:54;31,8;510,3;0;0;0;509,3
31.03.2020 14:11:55;7,9;510,5;0;0;0;510,4
31.03.2020 14:11:56;7,5;513;0;0;0;512,9
31.03.2020 14:11:57;17,5;505,8;0;0;0;505,5
31.03.2020 14:11:58;7,9;513,1;0;0;0;513,1
31.03.2020 14:11:59;3,8;508;0;0;0;508
31.03.2020 14:12:00;0;0;0;7,3;509,1;509
31.03.2020 14:12:01;10,1;508,3;0;0;0;508,2
31.03.2020 14:12:02;8,9;512;0;0;0;511,9
31.03.2020 14:12:03;13,6;508,8;0;0;0;508,6
31.03.2020 14:12:04;9;512,4;0;0;0;512,3
31.03.2020 14:12:05;22,8;510,5;0;0;0;510
31.03.2020 14:12:06;5,3;511,4;0;0;0;511,3
31.03.2020 14:12:07;20,8;511,8;0;0;0;511,4
31.03.2020 14:12:08;6,2;512,8;0;0;0;512,8
31.03.2020 14:12:09;2,1;515,4;0;0;0;515,4
31.03.2020 14:12:10;0,9;525,6;0;0;0;525,6
31.03.2020 14:12:11;2,2;529,4;0;0;0;529,4
31.03.2020 14:12:12;6,6;531;0;0;0;531
31.03.2020 14:12:13;15;533,9;0;0;0;533,7
31.03.2020 14:12:14;14;537,2;0;0;0;537
31.03.2020 14:12:15;14,8;533,3;0;0;0;533,1
31.03.2020 14:12:16;16,9;536,4;0;0;0;536,2
31.03.2020 14:12:17;12,1;538,6;0;0;0;538,4
31.03.2020 14:12:18;27,7;528,7;0;0;0;528
31.03.2020 14:12:19;4,3;531,1;0;0;0;531,1
31.03.2020 14:14:45;0;0;0;1614,7;1700;531,6
31.03.2020 14:14:46;0;0;0;1629;1713,4;531,3
31.03.2020 14:14:47;0;0;0;1611,3;1695,1;526,4
31.03.2020 14:14:48;0;0;0;1604,3;1689,9;531,1
31.03.2020 14:14:49;0;0;0;1621,5;1704,3;524,8
31.03.2020 14:14:50;0;0;0;1618,1;1702,7;530
31.03.2020 14:14:51;0;0;0;1604,9;1691,5;534,2
31.03.2020 14:14:52;0;0;0;1603;1689,4;533,4
31.03.2020 14:14:53;0;0;0;1603,2;1690,6;536,5
31.03.2020 14:14:54;0;0;0;1595,7;1681;528,9
31.03.2020 14:14:55;0;0;0;1598,8;1684,7;531,3
31.03.2020 14:14:56;0;0;0;1603,4;1686,9;523,9
31.03.2020 14:14:57;0;0;0;1590,8;1675,9;527,2
31.03.2020 14:14:58;0;0;0;1577,2;1663;527,4
31.03.2020 14:14:59;0;0;0;1571,4;1661,1;538,6
31.03.2020 14:15:00;0;0;0;1558;1648,8;539,6
31.03.2020 14:15:01;0;0;0;1587,6;1674,6;532,8
31.03.2020 14:23:26;0;0;0;878,6;1033,5;544,1
31.03.2020 14:23:27;0;0;0;882,1;1037,7;546,6
31.03.2020 14:23:28;0;0;0;856,6;1017,9;549,9
31.03.2020 14:23:29;0;0;0;835,3;997,8;545,8
31.03.2020 14:23:30;0;0;0;827,5;991,8;546,7
31.03.2020 14:23:31;0;0;0;815,4;986,7;555,6
31.03.2020 14:23:32;0;0;0;827,9;991,8;546,2
31.03.2020 14:24:32;0;0;0;742,4;922,3;547,3
31.03.2020 14:24:33;0;0;0;777,4;941,6;531,2
31.03.2020 14:24:34;0;0;0;777,2;945,1;537,9
31.03.2020 14:24:35;0;0;0;790,7;950,3;527,1
31.03.2020 14:24:36;0;0;0;772;934,4;526,4
31.03.2020 14:24:37;0;0;0;784,7;954,8;544
31.03.2020 14:27:49;0;0;0;847,3;993,7;519,2
31.03.2020 14:27:50;0;0;0;898;1036,1;516,7
31.03.2020 14:27:51;0;0;0;884,2;1028,6;525,4
31.03.2020 14:27:52;0;0;0;885,6;1026,7;519,5
31.03.2020 14:27:53;0;0;0;883,9;1029,3;527,3
31.03.2020 14:27:54;0;0;0;890,8;1038,2;533,2
31.03.2020 14:27:55;0;0;0;882,7;1028,1;527,1
31.03.2020 14:27:56;0;0;0;872,1;1015;519,3
31.03.2020 14:27:57;0;0;0;871,7;1018,9;527,6
31.03.2020 14:27:58;0;0;0;873,7;1015,3;517,1
31.03.2020 14:27:59;0;0;0;878;1019,3;517,7
31.03.2020 14:28:00;0;0;0;869,5;1016,2;525,8
31.03.2020 14:28:01;0;0;0;889,1;1028,1;516,2
31.03.2020 14:28:02;0;0;0;880,8;1020,1;514,5
31.03.2020 14:28:03;0;0;0;896,5;1032,9;512,9
31.03.2020 14:28:04;0;0;0;890,2;1025,9;509,8
31.03.2020 14:28:05;0;0;0;892,1;1033,2;521,2
31.03.2020 14:28:06;0;0;0;898,1;1030;504,2
31.03.2020 14:28:07;0;0;0;900,8;1036,5;512,8
31.03.2020 14:28:08;0;0;0;900,4;1026,2;492,3
31.03.2020 14:28:09;0;0;0;902,7;1031,2;498,4
31.03.2020 14:28:10;0;0;0;897,4;1035,6;516,8
31.03.2020 14:28:11;0;0;0;900,5;1035,9;512,1
31.03.2020 14:28:12;0;0;0;901,1;1036,3;511,9
31.03.2020 14:28:13;0;0;0;884,5;1020,7;509,5
31.03.2020 14:28:14;0;0;0;905,9;1042;514,9
31.03.2020 14:28:15;0;0;0;905,6;1040,7;512,8
31.03.2020 14:28:16;0;0;0;905,1;1041,5;515,4
31.03.2020 14:28:17;0;0;0;898,7;1038,1;519,7
31.03.2020 14:28:18;0;0;0;913,3;1042,6;503
31.03.2020 14:28:19;0;0;0;919;1051,1;510,1
31.03.2020 14:28:20;0;0;0;925,4;1058,1;513
31.03.2020 14:28:21;0;0;0;930,4;1061,6;511,3
31.03.2020 14:28:22;0;0;0;942,9;1071,4;508,7
31.03.2020 14:28:23;0;0;0;947,4;1073,2;504,2
31.03.2020 14:28:24;0;0;0;945;1072,2;506,5
31.03.2020 14:28:25;0;0;0;972,6;1098,1;509,9
31.03.2020 14:28:26;0;0;0;981;1104,6;507,9
31.03.2020 14:28:27;0;0;0;1006,7;1127;506,8
31.03.2020 14:28:28;0;0;0;1017,2;1142;519,1
31.03.2020 14:28:29;0;0;0;1016;1141,4;520,2
31.03.2020 14:28:30;0;0;0;1014,3;1139,8;520,1
31.03.2020 14:28:31;0;0;0;1005,7;1135,7;527,7
31.03.2020 14:28:32;0;0;0;1005,4;1133,7;523,8
31.03.2020 14:28:33;0;0;0;992,1;1122,8;525,6
31.03.2020 14:28:34;0;0;0;954,6;1089,7;525,7
31.03.2020 14:28:35;0;0;0;959,5;1094,4;526,3
31.03.2020 14:36:09;0;0;0;5349,5;5378,5;558,2
31.03.2020 14:36:10;0;0;0;5151,7;5178,8;528,8
31.03.2020 14:36:11;0;0;0;4900,6;4930,6;543,3
31.03.2020 14:36:12;0;0;0;4702,7;4734,1;544,4
31.03.2020 14:36:13;0;0;0;4536,6;4570,9;559,4
31.03.2020 14:36:14;0;0;0;4366,6;4399,9;540,6
31.03.2020 14:36:15;0;0;0;4169,1;4204,1;540,9
31.03.2020 14:36:16;0;0;0;3966,8;4006,2;560
31.03.2020 14:41:21;0;0;0;6491,6;6515,5;557,4
31.03.2020 14:41:22;0;0;0;6669,1;6692,4;557,9
31.03.2020 14:41:23;0;0;0;6787,9;6810,3;552,3
31.03.2020 14:41:24;0;0;0;6869,5;6891,8;553,6
31.03.2020 14:41:25;0;0;0;6885,3;6908,6;567
31.03.2020 14:41:26;0;0;0;6828,4;6850,5;550,4
31.03.2020 14:41:27;0;0;0;6827,5;6849,4;547
31.03.2020 14:41:28;0;0;0;6865,8;6888,5;558,6
31.03.2020 14:41:29;0;0;0;6864,8;6886,8;550,6
31.03.2020 14:41:30;0;0;0;6850,7;6873,4;557,6
31.03.2020 14:41:31;0;0;0;6858,8;6880,4;545,3
31.03.2020 14:41:32;0;0;0;6917,7;6939,6;550,7
31.03.2020 14:41:33;0;0;0;6918,6;6940,5;550,4
31.03.2020 14:45:18;0;0;0;828,9;979,7;522,2
31.03.2020 14:45:19;0;0;0;840,7;995,5;533
31.03.2020 14:45:20;0;0;0;844,9;995;525,4
31.03.2020 14:45:21;0;0;0;818,1;982,3;543,8
31.03.2020 14:45:22;0;0;0;833,8;982,5;519,8
31.03.2020 14:45:23;0;0;0;817,7;973,7;528,7
31.03.2020 14:45:24;0;0;0;837,9;990,7;528,7
31.03.2020 14:45:25;0;0;0;838,7;985,3;517,1
31.03.2020 14:45:26;0;0;0;844,6;992,6;521,5
31.03.2020 14:45:27;0;0;0;847,4;990,9;513,7
31.03.2020 14:45:28;0;0;0;850,6;1000,2;526,3
31.03.2020 14:45:29;0;0;0;854,1;999,2;518,5
31.03.2020 14:45:30;0;0;0;860,9;1010;528
31.03.2020 14:45:31;0;0;0;874,7;1022,3;529,2
31.03.2020 14:45:32;0;0;0;878;1024,2;527,3
31.03.2020 14:45:33;0;0;0;914,9;1054,3;524
31.03.2020 14:45:34;0;0;0;934,3;1074,8;531,2
31.03.2020 14:50:56;0;0;0;12308,2;12322,8;600,4
31.03.2020 14:50:57;0;0;0;12359,9;12374,3;597,6
31.03.2020 14:50:58;0;0;0;12356,9;12371,2;594,8
31.03.2020 14:50:59;0;0;0;12175,9;12190,3;593,4
31.03.2020 14:51:00;0;0;0;12200,3;12214,8;594,9
31.03.2020 14:51:01;0;0;0;12171,5;12186,3;599,3
31.03.2020 14:51:02;0;0;0;12192;12207,3;610
31.03.2020 14:51:03;0;0;0;12176,5;12191,8;611
31.03.2020 14:51:04;0;0;0;12186,5;12202,1;616,8
31.03.2020 14:51:05;0;0;0;12189,3;12204,6;610,8
31.03.2020 14:51:06;0;0;0;12193,1;12207,9;601,9
31.03.2020 14:51:07;0;0;0;12181,7;12196,8;607,1
31.03.2020 14:51:08;0;0;0;12201,4;12217,5;626,2
31.03.2020 14:51:33;0;0;0;12137,7;12153,6;621,9
31.03.2020 14:51:34;0;0;0;12168,2;12182,9;598,6
31.03.2020 14:51:35;0;0;0;12184,8;12199,3;594,8
31.03.2020 14:51:36;0;0;0;12166,2;12180,9;598,5
31.03.2020 14:51:37;0;0;0;12187,5;12202;596,4
31.03.2020 14:51:38;0;0;0;12152,4;12167,2;600,2
31.03.2020 14:51:39;0;0;0;12177;12192,1;605,6
31.03.2020 14:52:47;0;0;0;12308,7;12326;652,2
31.03.2020 14:52:48;0;0;0;12335,8;12353,1;655,1
31.03.2020 14:52:49;0;0;0;12354,4;12372,4;667,3
31.03.2020 14:52:50;0;0;0;12358,4;12376,2;664
31.03.2020 14:52:51;0;0;0;12353,5;12371,5;667,5
31.03.2020 14:52:52;0;0;0;12359,8;12380,2;710,7
31.03.2020 14:52:53;0;0;0;12339,4;12361;730,6
31.03.2020 14:52:54;0;0;0;12342,4;12363,5;722,7
31.03.2020 14:52:55;0;0;0;12340,4;12362,6;741,1
31.03.2020 14:52:56;0;0;0;12348,2;12369,1;718,5
31.03.2020 14:53:08;0;0;0;12196,5;12214,1;656,5
31.03.2020 14:53:09;0;0;0;12205,9;12223,4;653,5
31.03.2020 14:53:10;0;0;0;12204,3;12222,2;660,6
31.03.2020 14:53:11;0;0;0;12190,8;12208,3;653,3
31.03.2020 14:53:12;0;0;0;12187,8;12206,1;669
31.03.2020 14:53:13;0;0;0;12169,6;12188,4;678,1
31.03.2020 14:53:14;0;0;0;10395,1;10418,6;699,1
31.03.2020 14:53:15;0;0;0;10399,3;10422,6;697,2
31.03.2020 14:53:16;0;0;0;10397,3;10420,9;700,5
31.03.2020 14:53:17;0;0;0;10397,5;10422,2;716,6
31.03.2020 14:53:18;0;0;0;10394;10417,9;706,3
31.03.2020 14:53:19;0;0;0;10391,4;10414,9;698,2
31.03.2020 14:53:20;0;0;0;10409,5;10432,8;696
31.03.2020 14:53:21;0;0;0;10403,8;10428,2;712,5
31.03.2020 14:53:22;0;0;0;10403,2;10427,4;710,3
31.03.2020 14:53:23;0;0;0;10406,9;10429,7;689,7
31.03.2020 14:53:24;0;0;0;10395,8;10418,7;690,6
31.03.2020 14:53:25;0;0;0;10402,8;10426,4;701,3
31.03.2020 14:53:26;0;0;0;10931,9;10954,3;700,4
31.03.2020 14:53:27;0;0;0;10949,6;10969,6;662,1
31.03.2020 14:53:28;0;0;0;10961,5;10980,4;643,6
31.03.2020 14:53:29;0;0;0;10951,4;10970,7;650,9
31.03.2020 14:53:30;0;0;0;10992,5;11012,4;663,2
31.03.2020 14:53:31;0;0;0;10998,3;11017,2;646,5
31.03.2020 14:53:32;0;0;0;10971;10989,3;635,4
31.03.2020 14:53:33;0;0;0;10980,5;10998,7;631,2
31.03.2020 14:53:34;0;0;0;11013;11030,9;627,4
31.03.2020 14:53:35;0;0;0;11036,1;11052,4;600,3
31.03.2020 14:53:36;0;0;0;9021,9;9041,3;592,8
31.03.2020 14:53:37;0;0;0;10991,4;11008,9;621,6
31.03.2020 14:53:38;0;0;0;10433,5;10449,1;569,1
31.03.2020 14:54:20;0;0;0;11401,6;11414,3;539,2
31.03.2020 14:54:21;0;0;0;11401,4;11414,1;538,5
31.03.2020 14:54:22;0;0;0;11382,3;11395,5;548,3
31.03.2020 14:54:23;0;0;0;11484,7;11497,3;538
31.03.2020 14:54:24;0;0;0;11478,7;11491,7;546,9
31.03.2020 14:54:25;0;0;0;11520,9;11534,1;552,3
31.03.2020 14:54:26;0;0;0;11516,2;11529,1;546
31.03.2020 14:54:27;0;0;0;11490,3;11503,8;556,2
31.03.2020 14:54:28;0;0;0;11471,5;11485,2;560,4
31.03.2020 14:54:44;0;0;0;11487,2;11501,1;564
31.03.2020 14:54:45;0;0;0;11497,2;11511;562,5
31.03.2020 14:54:46;0;0;0;11491,1;11504,5;554,3
31.03.2020 14:54:47;0;0;0;11524,5;11538,1;560,9
31.03.2020 14:54:48;0;0;0;11538,4;11551,8;557,6
31.03.2020 14:54:49;0;0;0;11522,2;11535,9;563
31.03.2020 14:54:50;0;0;0;11544,5;11558,2;561,9
31.03.2020 14:54:51;0;0;0;11570,6;11585,6;588
31.03.2020 14:54:52;0;0;0;11594,5;11609,6;592,1
31.03.2020 14:54:53;0;0;0;11584,2;11600;605,5
31.03.2020 14:54:54;0;0;0;11596,9;11613,7;622,9
31.03.2020 14:54:55;0;0;0;11588,9;11604,8;606,2
31.03.2020 14:54:56;0;0;0;11589,2;11604,7;598,7
31.03.2020 14:54:57;0;0;0;11579,8;11595,1;595,1
31.03.2020 14:54:58;0;0;0;11558,1;11573,1;588,2
31.03.2020 14:54:59;0;0;0;11572,3;11587,7;598,2
31.03.2020 14:55:00;0;0;0;11617;11632,6;601,9
31.03.2020 14:55:01;0;0;0;11580,3;11595,7;597,3
31.03.2020 14:55:02;0;0;0;11561,8;11578,2;616,3
31.03.2020 14:55:03;0;0;0;11627,7;11644,4;623
31.03.2020 14:55:04;0;0;0;11591,1;11609,1;645,8
31.03.2020 14:55:05;0;0;0;11625,2;11642,8;640,3
31.03.2020 14:55:06;0;0;0;11605,9;11624,4;655,5
31.03.2020 14:55:07;0;0;0;11515,8;11533,7;642,8
31.03.2020 14:55:08;0;0;0;11603,3;11620,7;635,6
31.03.2020 14:55:09;0;0;0;11626,1;11643,7;640,2
31.03.2020 14:55:10;0;0;0;11641,7;11659,4;642,1
31.03.2020 14:55:11;0;0;0;11648,4;11665,2;626,7
31.03.2020 14:55:12;0;0;0;11669,6;11686,2;623,1
31.03.2020 14:55:13;0;0;0;11630,3;11649,2;664,4
31.03.2020 14:55:14;0;0;0;11603,5;11623,8;687
31.03.2020 14:55:15;0;0;0;11650,7;11669,7;667
31.03.2020 14:55:16;0;0;0;11658,7;11675,4;625,5
31.03.2020 14:56:53;0;0;0;12129,2;12147,7;670,4
31.03.2020 14:56:54;0;0;0;12178,3;12196,6;667,8
